"Hierarchy Level","Page Type","Page Path","Page ID","Page Title","Full URL","Taxonomy Level 1","Taxonomy Level 2","Taxonomy Level 3","Taxonomy Level 4","Taxonomy Level 5","Taxonomy Level 6","Taxonomy URL Level 1","Taxonomy URL Level 2","Taxonomy URL Level 3","Taxonomy URL Level 4","Taxonomy URL Level 5","Taxonomy URL Level 6","Toggle URL",hasBenefitCategory,"Page Language",Categories
1,"Home Page",/,1,"Making government services easier to find",http://localhost/,Home,Home,Home,Home,Home,Home,/,/,/,/,/,/,http://localhost/es/,,"USAGov English"
4,"Content Page",/es/manutencion-infantil,472,"Cómo obtener ayuda para reclamar la manutención infantil",http://localhost/es/manutencion-infantil,"Página principal","Leyes y asuntos legales","Asuntos legales familiares","Reclamar la manutención infantil","Reclamar la manutención infantil","Reclamar la manutención infantil",/es/,/es/leyes-y-asuntos-legales,/es/tramites-documentos-personales,/es/manutencion-infantil,/es/manutencion-infantil,/es/manutencion-infantil,http://localhost/child-support,,"USAGov en Español"
4,"Content Page",/es/certificado-defuncion,473,"Cómo sacar copia certificada del certificado de defunción",http://localhost/es/certificado-defuncion,"Página principal","Leyes y asuntos legales","Certificados del registro civil y documentos de identidad","Certificado de defunción","Certificado de defunción","Certificado de defunción",/es/,/es/leyes-y-asuntos-legales,/es/certificado-del-registro,/es/certificado-defuncion,/es/certificado-defuncion,/es/certificado-defuncion,http://localhost/death-certificate,,"USAGov en Español"
3,"Navigation Page",/es/tramites-documentos-personales,474,"Asuntos legales familiares",http://localhost/es/tramites-documentos-personales,"Página principal","Leyes y asuntos legales","Asuntos legales familiares","Asuntos legales familiares","Asuntos legales familiares","Asuntos legales familiares",/es/,/es/leyes-y-asuntos-legales,/es/tramites-documentos-personales,/es/tramites-documentos-personales,/es/tramites-documentos-personales,/es/tramites-documentos-personales,http://localhost/family-legal-issues,,"USAGov en Español"
2,"Navigation Cards Page",/es/dinero-credito,475,"Dinero y crédito",http://localhost/es/dinero-credito,"Página principal","Dinero y crédito","Dinero y crédito","Dinero y crédito","Dinero y crédito","Dinero y crédito",/es/,/es/dinero-credito,/es/dinero-credito,/es/dinero-credito,/es/dinero-credito,/es/dinero-credito,http://localhost/money,,"USAGov en Español"
3,"Navigation Page",/es/prestamos-y-subvenciones,476,"Préstamos y subvenciones del Gobierno",http://localhost/es/prestamos-y-subvenciones,"Página principal","Dinero y crédito","Préstamos y subvenciones","Préstamos y subvenciones","Préstamos y subvenciones","Préstamos y subvenciones",/es/,/es/dinero-credito,/es/prestamos-y-subvenciones,/es/prestamos-y-subvenciones,/es/prestamos-y-subvenciones,/es/prestamos-y-subvenciones,http://localhost/government-grants-and-loans,,"USAGov en Español"
4,"Content Page",/es/gobierno-no-da-dinero-gratis,477,"Evite estafas relacionadas con “dinero gratis” del Gobierno",http://localhost/es/gobierno-no-da-dinero-gratis,"Página principal","Dinero y crédito","Préstamos y subvenciones","Cuidado con las estafas de “dinero gratis” del Gobierno","Cuidado con las estafas de “dinero gratis” del Gobierno","Cuidado con las estafas de “dinero gratis” del Gobierno",/es/,/es/dinero-credito,/es/prestamos-y-subvenciones,/es/gobierno-no-da-dinero-gratis,/es/gobierno-no-da-dinero-gratis,/es/gobierno-no-da-dinero-gratis,http://localhost/no-free-money,,"USAGov en Español"
4,"Content Page",/es/subvenciones-del-gobierno,478,"Busque subvenciones del Gobierno de Estados Unidos",http://localhost/es/subvenciones-del-gobierno,"Página principal","Dinero y crédito","Préstamos y subvenciones","Subvenciones del Gobierno","Subvenciones del Gobierno","Subvenciones del Gobierno",/es/,/es/dinero-credito,/es/prestamos-y-subvenciones,/es/subvenciones-del-gobierno,/es/subvenciones-del-gobierno,/es/subvenciones-del-gobierno,None,,"USAGov en Español"
4,"Navigation Page",/es/prestamos-del-gobierno,479,"Cómo obtener un préstamo del Gobierno de Estados Unidos",http://localhost/es/prestamos-del-gobierno,"Página principal","Dinero y crédito","Préstamos y subvenciones","Préstamos del Gobierno","Préstamos del Gobierno","Préstamos del Gobierno",/es/,/es/dinero-credito,/es/prestamos-y-subvenciones,/es/prestamos-del-gobierno,/es/prestamos-del-gobierno,/es/prestamos-del-gobierno,http://localhost/government-loan,,"USAGov en Español"
3,"Content Page",/es/dinero-sin-reclamar,480,"Cómo encontrar dinero sin reclamar a través de las agencias del Gobierno",http://localhost/es/dinero-sin-reclamar,"Página principal","Dinero y crédito","Cómo encontrar dinero sin reclamar","Cómo encontrar dinero sin reclamar","Cómo encontrar dinero sin reclamar","Cómo encontrar dinero sin reclamar",/es/,/es/dinero-credito,/es/dinero-sin-reclamar,/es/dinero-sin-reclamar,/es/dinero-sin-reclamar,/es/dinero-sin-reclamar,http://localhost/unclaimed-money,,"USAGov en Español"
4,"Content Page",/es/reportar-cambio-nombre,481,"Cómo solicitar un cambio de nombre y notificar a las agencias del Gobierno",http://localhost/es/reportar-cambio-nombre,"Página principal","Leyes y asuntos legales","Asuntos legales familiares","Reportar un cambio de nombre","Reportar un cambio de nombre","Reportar un cambio de nombre",/es/,/es/leyes-y-asuntos-legales,/es/tramites-documentos-personales,/es/reportar-cambio-nombre,/es/reportar-cambio-nombre,/es/reportar-cambio-nombre,http://localhost/name-change,,"USAGov en Español"
2,"Navigation Cards Page",/es/acerca-de-estados-unidos,482,"Acerca de EE. UU. y su Gobierno",http://localhost/es/acerca-de-estados-unidos,"Página principal","Acerca de EE. UU. y su Gobierno","Acerca de EE. UU. y su Gobierno","Acerca de EE. UU. y su Gobierno","Acerca de EE. UU. y su Gobierno","Acerca de EE. UU. y su Gobierno",/es/,/es/acerca-de-estados-unidos,/es/acerca-de-estados-unidos,/es/acerca-de-estados-unidos,/es/acerca-de-estados-unidos,/es/acerca-de-estados-unidos,http://localhost/about-the-us,,"USAGov en Español"
2,"Navigation Cards Page",/es/estafas-y-fraudes,483,"Estafas y fraudes",http://localhost/es/estafas-y-fraudes,"Página principal","Estafas y fraudes","Estafas y fraudes","Estafas y fraudes","Estafas y fraudes","Estafas y fraudes",/es/,/es/estafas-y-fraudes,/es/estafas-y-fraudes,/es/estafas-y-fraudes,/es/estafas-y-fraudes,/es/estafas-y-fraudes,http://localhost/scams-and-fraud,,"USAGov en Español"
2,"Navigation Cards Page",/es/acerca-de-usagov-en-espanol,484,"Acerca de USAGov en Español",http://localhost/es/acerca-de-usagov-en-espanol,"Página principal","Acerca de USAGov en Español","Acerca de USAGov en Español","Acerca de USAGov en Español","Acerca de USAGov en Español","Acerca de USAGov en Español",/es/,/es/acerca-de-usagov-en-espanol,/es/acerca-de-usagov-en-espanol,/es/acerca-de-usagov-en-espanol,/es/acerca-de-usagov-en-espanol,/es/acerca-de-usagov-en-espanol,http://localhost/about,,"USAGov en Español"
4,"Content Page",/es/wic-asistencia-mujeres-ninos-bebes,485,"Obtenga asistencia alimentaria con el programa WIC",http://localhost/es/wic-asistencia-mujeres-ninos-bebes,"Página principal","Beneficios del Gobierno","Asistencia alimentaria","Asistencia alimentaria con el programa WIC","Asistencia alimentaria con el programa WIC","Asistencia alimentaria con el programa WIC",/es/,/es/beneficios-gobierno,/es/asistencia-alimentaria,/es/wic-asistencia-mujeres-ninos-bebes,/es/wic-asistencia-mujeres-ninos-bebes,/es/wic-asistencia-mujeres-ninos-bebes,http://localhost/food-assistance,1,"USAGov en Español","Ayuda para alimentación; Niños y familias"
3,"Content Page",/es/tanf-asistencia-temporal,486,"Programa de Asistencia Temporal para Familias Necesitadas (TANF)",http://localhost/es/tanf-asistencia-temporal,"Página principal","Beneficios del Gobierno","Asistencia Temporal para Familias Necesitadas (TANF)","Asistencia Temporal para Familias Necesitadas (TANF)","Asistencia Temporal para Familias Necesitadas (TANF)","Asistencia Temporal para Familias Necesitadas (TANF)",/es/,/es/beneficios-gobierno,/es/tanf-asistencia-temporal,/es/tanf-asistencia-temporal,/es/tanf-asistencia-temporal,/es/tanf-asistencia-temporal,http://localhost/welfare-benefits,1,"USAGov en Español","Asistencia financiera; Niños y familias"
4,"Content Page",/es/solicitar-cupones-alimentos-snap,488,"Cómo solicitar cupones para alimentos (SNAP) y revisar su saldo",http://localhost/es/solicitar-cupones-alimentos-snap,"Página principal","Beneficios del Gobierno","Asistencia alimentaria","Cómo solicitar cupones para alimentos (SNAP)","Cómo solicitar cupones para alimentos (SNAP)","Cómo solicitar cupones para alimentos (SNAP)",/es/,/es/beneficios-gobierno,/es/asistencia-alimentaria,/es/solicitar-cupones-alimentos-snap,/es/solicitar-cupones-alimentos-snap,/es/solicitar-cupones-alimentos-snap,http://localhost/food-stamps,1,"USAGov en Español","Ayuda para alimentación; Niños y familias"
2,"Navigation Cards Page",/es/salud,489,Salud,http://localhost/es/salud,"Página principal",Salud,Salud,Salud,Salud,Salud,/es/,/es/salud,/es/salud,/es/salud,/es/salud,/es/salud,http://localhost/health,,"USAGov en Español"
3,"Navigation Page",/es/seguros-medicos,490,"Seguros médicos en Estados Unidos",http://localhost/es/seguros-medicos,"Página principal",Salud,"Seguros médicos","Seguros médicos","Seguros médicos","Seguros médicos",/es/,/es/salud,/es/seguros-medicos,/es/seguros-medicos,/es/seguros-medicos,/es/seguros-medicos,http://localhost/health-insurance,,"USAGov en Español"
4,"Content Page",/es/continuacion-seguro-medico-cobra,491,"Cómo funciona la continuación de cobertura médica bajo COBRA",http://localhost/es/continuacion-seguro-medico-cobra,"Página principal",Salud,"Seguros médicos","Continuación de seguro médico con COBRA","Continuación de seguro médico con COBRA","Continuación de seguro médico con COBRA",/es/,/es/salud,/es/seguros-medicos,/es/continuacion-seguro-medico-cobra,/es/continuacion-seguro-medico-cobra,/es/continuacion-seguro-medico-cobra,http://localhost/cobra-health-insurance,1,"USAGov en Español","Salud; Trabajo y desempleo"
4,"Content Page",/es/salud-mercado-seguros-medicos-aca,492,"Cómo conseguir un seguro a través del Mercado de Seguros Médicos",http://localhost/es/salud-mercado-seguros-medicos-aca,"Página principal",Salud,"Seguros médicos","Mercado de Seguros Médicos","Mercado de Seguros Médicos","Mercado de Seguros Médicos",/es/,/es/salud,/es/seguros-medicos,/es/salud-mercado-seguros-medicos-aca,/es/salud-mercado-seguros-medicos-aca,/es/salud-mercado-seguros-medicos-aca,http://localhost/health-insurance-marketplace,1,"USAGov en Español",Salud
4,"Content Page",/es/seguros-medicos-medicaid-chip,493,"Cómo presentar una solicitud para Medicaid y CHIP",http://localhost/es/seguros-medicos-medicaid-chip,"Página principal",Salud,"Seguros médicos","Medicaid y CHIP","Medicaid y CHIP","Medicaid y CHIP",/es/,/es/salud,/es/seguros-medicos,/es/seguros-medicos-medicaid-chip,/es/seguros-medicos-medicaid-chip,/es/seguros-medicos-medicaid-chip,http://localhost/medicaid-chip-insurance,1,"USAGov en Español","Niños y familias; Salud"
4,"Content Page",/es/seguros-medicos-medicare,494,"Medicare: cómo funciona y cuándo inscribirse",http://localhost/es/seguros-medicos-medicare,"Página principal",Salud,"Seguros médicos",Medicare,Medicare,Medicare,/es/,/es/salud,/es/seguros-medicos,/es/seguros-medicos-medicare,/es/seguros-medicos-medicare,/es/seguros-medicos-medicare,http://localhost/medicare,1,"USAGov en Español","Jubilación y adultos mayores; Salud"
3,"Content Page",/es/informacion-confiable-salud,495,"Obtenga información de salud confiable en MedlinePlus",http://localhost/es/informacion-confiable-salud,"Página principal",Salud,"Información de salud de MedlinePlus","Información de salud de MedlinePlus","Información de salud de MedlinePlus","Información de salud de MedlinePlus",/es/,/es/salud,/es/informacion-confiable-salud,/es/informacion-confiable-salud,/es/informacion-confiable-salud,/es/informacion-confiable-salud,http://localhost/health-information,,"USAGov en Español"
3,"Content Page",/es/ayuda-gastos-medicos,496,"Cómo obtener ayuda con gastos médicos",http://localhost/es/ayuda-gastos-medicos,"Página principal",Salud,"Ayuda para gastos médicos","Ayuda para gastos médicos","Ayuda para gastos médicos","Ayuda para gastos médicos",/es/,/es/salud,/es/ayuda-gastos-medicos,/es/ayuda-gastos-medicos,/es/ayuda-gastos-medicos,/es/ayuda-gastos-medicos,http://localhost/help-with-medical-bills,1,"USAGov en Español","Asistencia financiera; Salud"
4,"Content Page",/es/comida-gratis-en-escuela,498,"Programas de comidas escolares y alimentación infantil",http://localhost/es/comida-gratis-en-escuela,"Página principal","Beneficios del Gobierno","Asistencia alimentaria","Programas de comidas para escolares","Programas de comidas para escolares","Programas de comidas para escolares",/es/,/es/beneficios-gobierno,/es/asistencia-alimentaria,/es/comida-gratis-en-escuela,/es/comida-gratis-en-escuela,/es/comida-gratis-en-escuela,http://localhost/school-meals,1,"USAGov en Español","Ayuda para alimentación; Niños y familias"
4,"Content Page",/es/programas-alimentos-adultos-mayores,499,"Programas de alimentos para adultos mayores",http://localhost/es/programas-alimentos-adultos-mayores,"Página principal","Beneficios del Gobierno","Asistencia alimentaria","Programas de alimentos para adultos mayores","Programas de alimentos para adultos mayores","Programas de alimentos para adultos mayores",/es/,/es/beneficios-gobierno,/es/asistencia-alimentaria,/es/programas-alimentos-adultos-mayores,/es/programas-alimentos-adultos-mayores,/es/programas-alimentos-adultos-mayores,http://localhost/senior-food-programs,1,"USAGov en Español","Ayuda para alimentación; Jubilación y adultos mayores"
